id,gid,x,y,dir_x,dir_y,radius,time
0,0,1.34222,-2.77111,-0.96808,-0.224824,0.1,3.68
0,0,1.29259,-2.78296,-0.969591,-0.21507,0.1,3.72
0,0,1.24296,-2.79481,-0.971101,-0.205316,0.1,3.76
0,0,1.19333,-2.80667,-0.972612,-0.195563,0.1,3.8
0,0,1.1437,-2.81852,-0.974122,-0.185809,0.1,3.84
0,0,1.09407,-2.83037,-0.975633,-0.176055,0.1,3.88
0,0,1.04444,-2.84222,-0.977143,-0.166302,0.1,3.92
0,0,0.994815,-2.85407,-0.978654,-0.156548,0.1,3.96
0,0,0.945185,-2.86593,-0.980164,-0.146794,0.1,4
0,0,0.895556,-2.87778,-0.981675,-0.13704,0.1,4.04
0,0,0.845926,-2.88963,-0.983185,-0.127287,0.1,4.08
0,0,0.796296,-2.90148,-0.984695,-0.117533,0.1,4.12
0,0,0.746667,-2.91333,-0.986206,-0.107779,0.1,4.16
0,0,0.697037,-2.92519,-0.987716,-0.0980256,0.1,4.2
0,0,0.647407,-2.93704,-0.989227,-0.0882719,0.1,4.24
0,0,0.597778,-2.94889,-0.990737,-0.0785182,0.1,4.28
0,0,0.548148,-2.96074,-0.992248,-0.0687645,0.1,4.32
0,0,0.498519,-2.97259,-0.993758,-0.0590108,0.1,4.36
0,0,0.448889,-2.98444,-0.995269,-0.0492571,0.1,4.4
0,0,0.399259,-2.9963,-0.996779,-0.0395034,0.1,4.44
0,0,0.34963,-3.00815,-0.99829,-0.0297497,0.1,4.48
0,0,0.3,-3.02,-0.9998,-0.019996,0.1,4.52
0,0,0.249333,-3.024,-0.999807,-0.0193294,0.1,4.56
0,0,0.198667,-3.028,-0.999813,-0.0186629,0.1,4.6
0,0,0.148,-3.032,-0.99982,-0.0179964,0.1,4.64
0,0,0.0973333,-3.036,-0.999827,-0.0173298,0.1,4.68
0,0,0.0466667,-3.04,-0.999833,-0.0166633,0.1,4.72
0,0,-0.00399998,-3.044,-0.99984,-0.0159968,0.1,4.76
0,0,-0.0546666,-3.048,-0.999847,-0.0153302,0.1,4.8
0,0,-0.105333,-3.052,-0.999853,-0.0146637,0.1,4.84
0,0,-0.156,-3.056,-0.99986,-0.0139972,0.1,4.88
0,0,-0.206667,-3.06,-0.999867,-0.0133306,0.1,4.92
0,0,-0.257333,-3.064,-0.999873,-0.0126641,0.1,4.96
0,0,-0.308,-3.068,-0.99988,-0.0119976,0.1,5
0,0,-0.358667,-3.072,-0.999887,-0.0113311,0.1,5.04
0,0,-0.409333,-3.076,-0.999893,-0.0106645,0.1,5.08
0,0,-0.46,-3.08,-0.9999,-0.009998,0.1,5.12
0,0,-0.510667,-3.084,-0.999907,-0.00933147,0.1,5.16
0,0,-0.561333,-3.088,-0.999913,-0.00866494,0.1,5.2
0,0,-0.612,-3.092,-0.99992,-0.00799841,0.1,5.24
0,0,-0.662667,-3.096,-0.999927,-0.00733188,0.1,5.28
0,0,-0.713333,-3.1,-0.999933,-0.00666535,0.1,5.32
0,0,-0.764,-3.104,-0.99994,-0.00599882,0.1,5.36
0,0,-0.814667,-3.108,-0.999947,-0.00533228,0.1,5.4
0,0,-0.865333,-3.112,-0.999953,-0.00466575,0.1,5.44
0,0,-0.916,-3.116,-0.99996,-0.00399922,0.1,5.48
0,0,-0.966667,-3.12,-0.999967,-0.00333269,0.1,5.52
0,0,-1.01733,-3.124,-0.999973,-0.00266616,0.1,5.56
0,0,-1.068,-3.128,-0.99998,-0.00199963,0.1,5.6
0,0,-1.11867,-3.132,-0.999987,-0.0013331,0.1,5.64
0,0,-1.16933,-3.136,-0.999993,-0.000666574,0.1,5.68
0,0,-1.22,-3.14,-1,-4.28E-08,0.1,5.72
0,0,-1.272,-3.142,-0.999962,0.00158546,0.1,5.76
0,0,-1.324,-3.144,-0.999925,0.00317097,0.1,5.8
0,0,-1.376,-3.146,-0.999887,0.00475647,0.1,5.84
0,0,-1.428,-3.148,-0.999849,0.00634198,0.1,5.88
0,0,-1.48,-3.15,-0.999811,0.00792748,0.1,5.92
0,0,-1.532,-3.152,-0.999774,0.00951299,0.1,5.96
0,0,-1.584,-3.154,-0.999736,0.0110985,0.1,6
0,0,-1.636,-3.156,-0.999698,0.012684,0.1,6.04
0,0,-1.688,-3.158,-0.99966,0.0142695,0.1,6.08
0,0,-1.74,-3.16,-0.999623,0.015855,0.1,6.12
0,0,-1.792,-3.162,-0.999585,0.0174405,0.1,6.16
0,0,-1.844,-3.164,-0.999547,0.019026,0.1,6.2
0,0,-1.896,-3.166,-0.99951,0.0206115,0.1,6.24
0,0,-1.948,-3.168,-0.999472,0.022197,0.1,6.28
0,0,-2,-3.17,-0.999434,0.0237825,0.1,6.32
0,0,-2.052,-3.172,-0.999396,0.025368,0.1,6.36
0,0,-2.104,-3.174,-0.999359,0.0269535,0.1,6.4
0,0,-2.156,-3.176,-0.999321,0.028539,0.1,6.44
0,0,-2.208,-3.178,-0.999283,0.0301246,0.1,6.48
0,0,-2.26,-3.18,-0.999245,0.0317101,0.1,6.52
0,0,-2.312,-3.182,-0.999208,0.0332956,0.1,6.56
0,0,-2.364,-3.184,-0.99917,0.0348811,0.1,6.6
0,0,-2.416,-3.186,-0.999132,0.0364666,0.1,6.64
0,0,-2.468,-3.188,-0.999095,0.0380521,0.1,6.68
0,0,-2.52,-3.19,-0.999057,0.0396376,0.1,6.72
0,0,-2.572,-3.192,-0.999019,0.0412231,0.1,6.75999
0,0,-2.624,-3.194,-0.998981,0.0428086,0.1,6.79999
0,0,-2.676,-3.196,-0.998944,0.0443941,0.1,6.83999
0,0,-2.728,-3.198,-0.998906,0.0459796,0.1,6.87999
0,0,-2.78,-3.2,-0.998868,0.0475651,0.1,6.91999
0,0,-2.82722,-3.20833,-0.998838,0.0443961,0.1,6.95999
0,0,-2.87444,-3.21667,-0.998808,0.0412271,0.1,6.99999
0,0,-2.92167,-3.225,-0.998778,0.0380581,0.1,7.03999
0,0,-2.96889,-3.23333,-0.998748,0.0348891,0.1,7.07999
0,0,-3.01611,-3.24167,-0.998718,0.0317201,0.1,7.11999
0,0,-3.06333,-3.25,-0.998688,0.0285511,0.1,7.15999
0,0,-3.11056,-3.25833,-0.998658,0.0253821,0.1,7.19999
0,0,-3.15778,-3.26667,-0.998627,0.0222131,0.1,7.23999
0,0,-3.205,-3.275,-0.998597,0.0190441,0.1,7.27999
0,0,-3.25222,-3.28333,-0.998567,0.0158751,0.1,7.31999
0,0,-3.29944,-3.29167,-0.998537,0.0127061,0.1,7.35999
0,0,-3.34667,-3.3,-0.998507,0.00953706,0.1,7.39999
0,0,-3.39389,-3.30833,-0.998477,0.00636806,0.1,7.43999
0,0,-3.44111,-3.31667,-0.998447,0.00319905,0.1,7.47999
0,0,-3.48833,-3.325,-0.998417,3.00E-05,0.1,7.51999
0,0,-3.53556,-3.33333,-0.998387,-0.00313896,0.1,7.55999
0,0,-3.58278,-3.34167,-0.998357,-0.00630796,0.1,7.59999
0,0,-3.63,-3.35,-0.998327,-0.00947696,0.1,7.63999
0,0,-3.67722,-3.35833,-0.998297,-0.012646,0.1,7.67999
0,0,-3.72444,-3.36667,-0.998267,-0.015815,0.1,7.71999
0,0,-3.77167,-3.375,-0.998236,-0.018984,0.1,7.75999
0,0,-3.81889,-3.38333,-0.998206,-0.022153,0.1,7.79999
0,0,-3.86611,-3.39167,-0.998176,-0.025322,0.1,7.83999
0,0,-3.91333,-3.4,-0.998146,-0.028491,0.1,7.87999
0,0,-3.96056,-3.40833,-0.998116,-0.03166,0.1,7.91999
0,0,-4.00778,-3.41667,-0.998086,-0.034829,0.1,7.95999
0,0,-4.055,-3.425,-0.998056,-0.037998,0.1,7.99999
0,0,-4.10222,-3.43333,-0.998026,-0.041167,0.1,8.03999
0,0,-4.14944,-3.44167,-0.997996,-0.044336,0.1,8.07999
0,0,-4.19667,-3.45,-0.997966,-0.047505,0.1,8.11999
0,0,-4.24389,-3.45833,-0.997936,-0.050674,0.1,8.15999
0,0,-4.29111,-3.46667,-0.997905,-0.053843,0.1,8.19999
0,0,-4.33833,-3.475,-0.997875,-0.057012,0.1,8.23999
0,0,-4.38556,-3.48333,-0.997845,-0.060181,0.1,8.27999
0,0,-4.43278,-3.49167,-0.997815,-0.06335,0.1,8.31999
0,0,-4.48,-3.5,-0.997785,-0.066519,0.1,8.35999
0,0,-4.52357,-3.50536,-0.997819,-0.0648958,0.1,8.39999
0,0,-4.56714,-3.51071,-0.997854,-0.0632725,0.1,8.43999
0,0,-4.61071,-3.51607,-0.997888,-0.0616493,0.1,8.47999
0,0,-4.65429,-3.52143,-0.997922,-0.060026,0.1,8.51999
0,0,-4.69786,-3.52679,-0.997956,-0.0584028,0.1,8.55999
0,0,-4.74143,-3.53214,-0.997991,-0.0567795,0.1,8.59999
0,0,-4.785,-3.5375,-0.998025,-0.0551563,0.1,8.63999
0,0,-4.82857,-3.54286,-0.998059,-0.053533,0.1,8.67999
0,0,-4.87214,-3.54821,-0.998093,-0.0519098,0.1,8.71999
0,0,-4.91571,-3.55357,-0.998128,-0.0502865,0.1,8.75999
0,0,-4.95929,-3.55893,-0.998162,-0.0486633,0.1,8.79999
0,0,-5.00286,-3.56429,-0.998196,-0.04704,0.1,8.83999
0,0,-5.04643,-3.56964,-0.99823,-0.0454168,0.1,8.87999
0,0,-5.09,-3.575,-0.998265,-0.0437936,0.1,8.91999
0,0,-5.13357,-3.58036,-0.998299,-0.0421703,0.1,8.95999
0,0,-5.17714,-3.58571,-0.998333,-0.0405471,0.1,8.99999
0,0,-5.22071,-3.59107,-0.998367,-0.0389238,0.1,9.03999
0,0,-5.26429,-3.59643,-0.998402,-0.0373006,0.1,9.07999
0,0,-5.30786,-3.60179,-0.998436,-0.0356773,0.1,9.11999
0,0,-5.35143,-3.60714,-0.99847,-0.0340541,0.1,9.15999
0,0,-5.395,-3.6125,-0.998504,-0.0324308,0.1,9.19999
0,0,-5.43857,-3.61786,-0.998538,-0.0308076,0.1,9.23999
0,0,-5.48214,-3.62321,-0.998573,-0.0291843,0.1,9.27999
0,0,-5.52571,-3.62857,-0.998607,-0.0275611,0.1,9.31999
0,0,-5.56929,-3.63393,-0.998641,-0.0259378,0.1,9.35999
0,0,-5.61286,-3.63929,-0.998675,-0.0243146,0.1,9.39999
0,0,-5.65643,-3.64464,-0.99871,-0.0226913,0.1,9.43999
0,0,-5.7,-3.65,-0.998744,-0.0210681,0.1,9.47999
0,0,-5.74357,-3.65536,-0.998778,-0.0194448,0.1,9.51999
0,0,-5.78714,-3.66071,-0.998812,-0.0178216,0.1,9.55999
0,0,-5.83071,-3.66607,-0.998847,-0.0161983,0.1,9.59999
0,0,-5.87429,-3.67143,-0.998881,-0.0145751,0.1,9.63999
0,0,-5.91786,-3.67679,-0.998915,-0.0129518,0.1,9.67999
0,0,-5.96143,-3.68214,-0.998949,-0.0113286,0.1,9.71999
0,0,-6.005,-3.6875,-0.998984,-0.00970534,0.1,9.75999
0,0,-6.04857,-3.69286,-0.999018,-0.00808209,0.1,9.79999
0,0,-6.09214,-3.69821,-0.999052,-0.00645884,0.1,9.83999
0,0,-6.13571,-3.70357,-0.999086,-0.0048356,0.1,9.87999
0,0,-6.17929,-3.70893,-0.999121,-0.00321235,0.1,9.91999
0,0,-6.22286,-3.71429,-0.999155,-0.0015891,0.1,9.95999
0,0,-6.26643,-3.71964,-0.999189,3.42E-05,0.1,9.99999
0,0,-6.31,-3.725,-0.999223,0.0016574,0.1,10.04
0,0,-6.35357,-3.73036,-0.999258,0.00328065,0.1,10.08
0,0,-6.39714,-3.73571,-0.999292,0.00490389,0.1,10.12
0,0,-6.44071,-3.74107,-0.999326,0.00652714,0.1,10.16
0,0,-6.48429,-3.74643,-0.99936,0.00815039,0.1,10.2
0,0,-6.52786,-3.75179,-0.999395,0.00977364,0.1,10.24
0,0,-6.57143,-3.75714,-0.999429,0.0113969,0.1,10.28
0,0,-6.615,-3.7625,-0.999463,0.0130201,0.1,10.32
0,0,-6.65857,-3.76786,-0.999497,0.0146434,0.1,10.36
0,0,-6.70214,-3.77321,-0.999532,0.0162666,0.1,10.4
0,0,-6.74571,-3.77857,-0.999566,0.0178899,0.1,10.44
0,0,-6.78929,-3.78393,-0.9996,0.0195131,0.1,10.48
0,0,-6.83286,-3.78929,-0.999634,0.0211364,0.1,10.52
0,0,-6.87643,-3.79464,-0.999668,0.0227596,0.1,10.56
0,0,-6.92,-3.8,-0.999703,0.0243829,0.1,10.6
