0.16	1	5.31	0.957	-2.29
0.16	1	5.23	0.774	-2.3
0.16	1	5.23	0.774	-2.3
0.16	1	5.21	0.738	-2.3
0.16	1	5.23	0.774	-2.3
0.16	2	3.96	0	-2.03
0.16	2	3.97	0.964	-2.04
0.16	2	3.97	0.964	-2.03
0.16	2	3.98	0.858	-1.95
0.16	2	3.78	0.529	-1.89
0.16	2	3.77	0.103	-1.92
0.16	2	3.65	0.0797	-1.87
0.16	2	3.97	0.964	-2.04
0.16	2	3.95	0.861	-2.12
0.16	2	4	0.44	-2.13
0.16	2	4.22	0.0791	-2.11
0.16	2	4.1	0.0233	-2.13
0.16	2	3.97	0.964	-2.03
0.16	2	3.93	1.07	-2.03
0.16	2	3.86	1.16	-2.02
0.16	2	3.86	1.16	-2.02
0.16	2	3.87	1.26	-2.02
0.16	2	3.87	1.36	-2.02
0.16	2	3.86	1.16	-2.02
0.16	2	4.02	1.24	-1.92
0.16	2	4.07	0.973	-1.84
0.16	2	4.01	0.787	-1.81
0.16	2	4.01	0.787	-1.81
0.16	2	4	0.749	-1.8
0.16	2	4.01	0.787	-1.81
0.16	2	3.86	1.16	-2.02
0.16	2	3.95	1.24	-2.17
0.16	2	3.95	0.961	-2.27
0.16	2	3.87	0.776	-2.26
0.16	2	3.87	0.776	-2.26
0.16	2	3.86	0.74	-2.27
0.16	2	3.87	0.776	-2.26
0.2	0	5.34	0	-2.47
0.2	0	5.36	0.952	-2.47
0.2	0	5.36	0.952	-2.47
0.2	0	5.35	0.846	-2.39
0.2	0	5.14	0.516	-2.36
0.2	0	5.12	0.0946	-2.38
0.2	0	4.99	0.0766	-2.35
0.2	0	5.36	0.952	-2.47
0.2	0	5.35	0.849	-2.56
0.2	0	5.42	0.429	-2.57
0.2	0	5.67	0.0922	-2.51
0.2	0	5.56	0.0254	-2.56
0.2	0	5.36	0.952	-2.47
0.2	0	5.32	1.06	-2.47
0.2	0	5.24	1.14	-2.47
0.2	0	5.24	1.14	-2.47
0.2	0	5.25	1.24	-2.47
0.2	0	5.25	1.34	-2.46
0.2	0	5.24	1.14	-2.47
0.2	0	5.38	1.22	-2.34
0.2	0	5.43	0.951	-2.26
0.2	0	5.38	0.759	-2.25
0.2	0	5.38	0.759	-2.25
0.2	0	5.38	0.72	-2.24
0.2	0	5.38	0.759	-2.25
0.2	0	5.24	1.14	-2.47
0.2	0	5.35	1.23	-2.6
0.2	0	5.35	0.952	-2.7
0.2	0	5.27	0.774	-2.7
0.2	0	5.27	0.774	-2.7
0.2	0	5.25	0.74	-2.71
0.2	0	5.27	0.774	-2.7
0.2	1	5.23	0	-2.05
0.2	1	5.24	0.951	-2.05
0.2	1	5.24	0.951	-2.05
0.2	1	5.23	0.845	-1.97
0.2	1	5.03	0.514	-1.94
0.2	1	5.01	0.0926	-1.97
0.2	1	4.88	0.073	-1.94
0.2	1	5.24	0.951	-2.05
0.2	1	5.24	0.847	-2.14
0.2	1	5.31	0.427	-2.15
0.2	1	5.57	0.0946	-2.09
0.2	1	5.46	0.0244	-2.14
0.2	1	5.24	0.951	-2.05
0.2	1	5.2	1.06	-2.05
0.2	1	5.12	1.14	-2.05
0.2	1	5.12	1.14	-2.05
0.2	1	5.13	1.24	-2.05
0.2	1	5.13	1.34	-2.04
0.2	1	5.12	1.14	-2.05
0.2	1	5.26	1.22	-1.91
0.2	1	5.31	0.949	-1.84
0.2	1	5.27	0.757	-1.83
0.2	1	5.27	0.757	-1.83
0.2	1	5.26	0.718	-1.82
0.2	1	5.27	0.757	-1.83
0.2	1	5.12	1.14	-2.05
0.2	1	5.24	1.23	-2.18
0.2	1	5.24	0.951	-2.28
0.2	1	5.16	0.775	-2.28
0.2	1	5.16	0.775	-2.28
0.2	1	5.14	0.742	-2.29
0.2	1	5.16	0.775	-2.28
0.2	2	3.92	0	-2.02
0.2	2	3.94	0.958	-2.03
0.2	2	3.94	0.958	-2.03
0.2	2	3.95	0.852	-1.94
0.2	2	3.75	0.524	-1.88
0.2	2	3.72	0.1	-1.9
0.2	2	3.6	0.0827	-1.85
0.2	2	3.94	0.958	-2.03
0.2	2	3.92	0.855	-2.11
0.2	2	3.98	0.435	-2.13
0.2	2	4.21	0.0862	-2.11
0.2	2	4.09	0.0261	-2.14
0.2	2	3.94	0.958	-2.03
0.2	2	3.9	1.07	-2.02
0.2	2	3.82	1.15	-2.01
0.2	2	3.82	1.15	-2.01
0.2	2	3.83	1.25	-2.01
0.2	2	3.83	1.35	-2
0.2	2	3.82	1.15	-2.01
0.2	2	3.98	1.23	-1.91
0.2	2	4.04	0.961	-1.83
0.2	2	3.98	0.771	-1.81
0.2	2	3.98	0.771	-1.81
0.2	2	3.98	0.733	-1.8
0.2	2	3.98	0.771	-1.81
0.2	2	3.82	1.15	-2.01
0.2	2	3.91	1.24	-2.16
0.2	2	3.9	0.957	-2.26
0.2	2	3.83	0.774	-2.25
0.2	2	3.83	0.774	-2.25
0.2	2	3.81	0.738	-2.25
0.2	2	3.83	0.774	-2.25
0.24	0	5.29	0	-2.46
0.24	0	5.31	0.949	-2.46
0.24	0	5.31	0.949	-2.46
0.24	0	5.3	0.843	-2.38
0.24	0	5.1	0.509	-2.35
0.24	0	5.09	0.0891	-2.37
0.24	0	4.97	0.0655	-2.34
0.24	0	5.31	0.949	-2.46
0.24	0	5.3	0.846	-2.55
0.24	0	5.38	0.427	-2.57
0.24	0	5.66	0.102	-2.52
0.24	0	5.56	0.0234	-2.57
0.24	0	5.31	0.949	-2.46
0.24	0	5.27	1.06	-2.46
0.24	0	5.19	1.14	-2.46
0.24	0	5.19	1.14	-2.46
0.24	0	5.2	1.24	-2.45
0.24	0	5.2	1.34	-2.44
0.24	0	5.19	1.14	-2.46
0.24	0	5.33	1.21	-2.32
0.24	0	5.39	0.947	-2.25
0.24	0	5.35	0.754	-2.24
0.24	0	5.35	0.754	-2.24
0.24	0	5.35	0.715	-2.23
0.24	0	5.35	0.754	-2.24
0.24	0	5.19	1.14	-2.46
0.24	0	5.3	1.23	-2.59
0.24	0	5.31	0.951	-2.69
0.24	0	5.22	0.777	-2.69
0.24	0	5.22	0.777	-2.69
0.24	0	5.2	0.745	-2.69
0.24	0	5.22	0.777	-2.69
0.24	1	5.19	0	-2.04
0.24	1	5.21	0.949	-2.05
0.24	1	5.21	0.949	-2.05
0.24	1	5.2	0.843	-1.96
0.24	1	5	0.509	-1.93
0.24	1	4.99	0.0891	-1.96
0.24	1	4.86	0.0655	-1.93
0.24	1	5.21	0.949	-2.05
0.24	1	5.21	0.846	-2.13
0.24	1	5.29	0.427	-2.15
0.24	1	5.56	0.102	-2.1
0.24	1	5.46	0.0234	-2.15
0.24	1	5.21	0.949	-2.05
0.24	1	5.17	1.06	-2.05
0.24	1	5.09	1.14	-2.04
0.24	1	5.09	1.14	-2.04
0.24	1	5.1	1.24	-2.04
0.24	1	5.1	1.34	-2.03
0.24	1	5.09	1.14	-2.04
0.24	1	5.23	1.21	-1.9
0.24	1	5.28	0.947	-1.84
0.24	1	5.25	0.754	-1.83
0.24	1	5.25	0.754	-1.83
0.24	1	5.24	0.715	-1.82
0.24	1	5.25	0.754	-1.83
0.24	1	5.09	1.14	-2.04
0.24	1	5.21	1.23	-2.17
0.24	1	5.21	0.951	-2.27
0.24	1	5.12	0.777	-2.27
0.24	1	5.12	0.777	-2.27
0.24	1	5.1	0.745	-2.28
0.24	1	5.12	0.777	-2.27
0.24	2	3.88	0	-2.01
0.24	2	3.9	0.952	-2.02
0.24	2	3.9	0.952	-2.02
0.24	2	3.91	0.846	-1.93
0.24	2	3.71	0.516	-1.87
0.24	2	3.68	0.0946	-1.89
0.24	2	3.56	0.0766	-1.84
0.24	2	3.9	0.952	-2.02
0.24	2	3.88	0.849	-2.1
0.24	2	3.95	0.429	-2.12
0.24	2	4.2	0.0922	-2.11
0.24	2	4.09	0.0254	-2.14
0.24	2	3.9	0.952	-2.02
0.24	2	3.86	1.06	-2.01
0.24	2	3.78	1.14	-1.99
0.24	2	3.78	1.14	-1.99
0.24	2	3.79	1.24	-1.99
0.24	2	3.79	1.34	-1.99
0.24	2	3.78	1.14	-1.99
0.24	2	3.94	1.22	-1.89
0.24	2	4	0.951	-1.82
0.24	2	3.96	0.759	-1.8
0.24	2	3.96	0.759	-1.8
0.24	2	3.95	0.72	-1.79
0.24	2	3.96	0.759	-1.8
0.24	2	3.78	1.14	-1.99
0.24	2	3.87	1.23	-2.14
0.24	2	3.86	0.952	-2.24
0.24	2	3.77	0.774	-2.23
0.24	2	3.77	0.774	-2.23
0.24	2	3.76	0.74	-2.23
0.24	2	3.77	0.774	-2.23
0.28	0	5.24	0	-2.44
0.28	0	5.26	0.952	-2.45
0.28	0	5.26	0.952	-2.45
0.28	0	5.25	0.846	-2.37
0.28	0	5.06	0.502	-2.33
0.28	0	5.08	0.0849	-2.36
0.28	0	4.96	0.0524	-2.32
0.28	0	5.26	0.952	-2.45
0.28	0	5.25	0.848	-2.53
0.28	0	5.33	0.432	-2.58
0.28	0	5.62	0.12	-2.53
0.28	0	5.54	0.0248	-2.58
0.28	0	5.26	0.952	-2.45
0.28	0	5.22	1.06	-2.45
0.28	0	5.15	1.15	-2.44
0.28	0	5.15	1.15	-2.44
0.28	0	5.16	1.24	-2.43
0.28	0	5.16	1.34	-2.42
0.28	0	5.15	1.15	-2.44
0.28	0	5.28	1.22	-2.3
0.28	0	5.34	0.95	-2.24
0.28	0	5.31	0.755	-2.23
0.28	0	5.31	0.755	-2.23
0.28	0	5.31	0.716	-2.22
0.28	0	5.31	0.755	-2.23
0.28	0	5.15	1.15	-2.44
0.28	0	5.26	1.24	-2.57
0.28	0	5.26	0.957	-2.67
0.28	0	5.17	0.784	-2.67
0.28	0	5.17	0.784	-2.67
0.28	0	5.15	0.753	-2.67
0.28	0	5.17	0.784	-2.67
0.28	1	5.14	0	-2.03
0.28	1	5.16	0.952	-2.03
0.28	1	5.16	0.952	-2.03
0.28	1	5.15	0.846	-1.95
0.28	1	4.96	0.502	-1.92
0.28	1	4.98	0.0849	-1.94
0.28	1	4.86	0.0524	-1.91
0.28	1	5.16	0.952	-2.03
0.28	1	5.16	0.848	-2.12
0.28	1	5.23	0.432	-2.16
0.28	1	5.52	0.12	-2.11
0.28	1	5.44	0.0248	-2.16
0.28	1	5.16	0.952	-2.03
0.28	1	5.12	1.06	-2.03
0.28	1	5.05	1.15	-2.03
0.28	1	5.05	1.15	-2.03
0.28	1	5.06	1.24	-2.02
0.28	1	5.06	1.34	-2.01
0.28	1	5.05	1.15	-2.03
0.28	1	5.18	1.22	-1.89
0.28	1	5.24	0.95	-1.83
0.28	1	5.21	0.755	-1.81
0.28	1	5.21	0.755	-1.81
0.28	1	5.21	0.716	-1.81
0.28	1	5.21	0.755	-1.81
0.28	1	5.05	1.15	-2.03
0.28	1	5.16	1.24	-2.15
0.28	1	5.16	0.957	-2.26
0.28	1	5.07	0.784	-2.26
0.28	1	5.07	0.784	-2.26
0.28	1	5.06	0.753	-2.26
0.28	1	5.07	0.784	-2.26
0.28	2	3.85	0	-2
0.28	2	3.87	0.95	-2.01
0.28	2	3.87	0.95	-2.01
0.28	2	3.87	0.844	-1.92
0.28	2	3.68	0.511	-1.86
0.28	2	3.66	0.0909	-1.88
0.28	2	3.54	0.0698	-1.83
0.28	2	3.87	0.95	-2.01
0.28	2	3.85	0.846	-2.09
0.28	2	3.92	0.427	-2.12
0.28	2	4.19	0.0979	-2.11
